number_of_nodes,number_of_edges,time,number_of_path_edges,distance_m,start_id,end_id,datetime
337848,364443,0.09601736068725586,1341,51939.65213313198,369667006,2139967225,2020-09-29 12:51:45
337848,364443,0.0923762321472168,1040,33621.62285744912,2133006349,4654364715,2020-09-29 12:51:45
337848,364443,0.10191035270690918,1360,42167.29899947865,1393345154,4428896003,2020-09-29 12:51:45
337848,364443,0.09806656837463379,730,28388.653706725625,1616117874,1319118208,2020-09-29 12:51:45
337848,364443,0.1216731071472168,908,30846.86017764994,169541568,2444674908,2020-09-29 12:51:46
337848,364443,0.30943942070007324,2119,85304.06473803843,475067026,267141455,2020-09-29 12:51:47
337848,364443,0.06054997444152832,492,17865.24710189334,1117534568,1337578827,2020-09-29 12:51:47
337848,364443,0.18711209297180176,1526,52801.25567734808,674403024,6275294821,2020-09-29 12:51:47
337848,364443,0.11434412002563477,1661,71884.1547159662,262524276,1568046106,2020-09-29 12:51:48
337848,364443,0.06261110305786133,1066,50849.247056079425,36160420,1530813870,2020-09-29 12:51:50
337848,364443,0.15670251846313477,1105,34550.69838220528,1615799881,4415256656,2020-09-29 12:51:50
337848,364443,0.05544900894165039,544,25564.74322821661,316857059,1368711476,2020-09-29 12:51:51
337848,364443,0.05746316909790039,489,18582.192158589496,603618299,268288342,2020-09-29 12:51:51
337848,364443,0.06873869895935059,1881,55079.41757953826,303722920,262667861,2020-09-29 12:51:52
337848,364443,0.07647895812988281,1333,56693.989303299764,3300976352,3474624800,2020-09-29 12:51:52
337848,364443,0.04775714874267578,597,30565.90688686209,4422839337,391524258,2020-09-29 12:51:52
337848,364443,0.31511545181274414,2074,79821.27457221913,325536341,313331185,2020-09-29 12:51:53
337848,364443,0.19187712669372559,1317,47308.93731866038,194447971,5756979371,2020-09-29 12:51:53
337848,364443,0.08573460578918457,544,16012.936649144294,1395831404,6240517261,2020-09-29 12:51:53
337848,364443,0.04508805274963379,240,5789.354575719749,4421903148,468721730,2020-09-29 12:51:53
337848,364443,0.23044443130493164,1765,62626.60309354761,2078965822,2431055348,2020-09-29 12:51:53
337848,364443,0.03477287292480469,369,14912.608895843528,278695363,3903616242,2020-09-29 12:51:56
337848,364443,0.16718268394470215,1360,50514.7071090688,4441248288,316253377,2020-09-29 12:51:56
337848,364443,0.10872530937194824,883,39022.34641206961,583530039,104588487,2020-09-29 12:51:56
337848,364443,0.18482184410095215,2003,61814.604961339486,2499491021,313150082,2020-09-29 12:51:56
337848,364443,0.10944342613220215,797,30839.266361393158,4415274676,1538781813,2020-09-29 12:51:56
337848,364443,0.07113146781921387,1064,45843.01831510686,937991414,6186432519,2020-09-29 12:51:57
337848,364443,0.40146398544311523,1988,65256.69258922044,4547959623,280997784,2020-09-29 12:51:57
337848,364443,0.4017605781555176,1607,60650.85140259838,287032844,5274094813,2020-09-29 12:51:57
337848,364443,0.14792537689208984,2311,74556.01718682445,370437030,5023691940,2020-09-29 12:51:58
337848,364443,0.2532029151916504,1243,50360.35231338071,260952230,255743768,2020-09-29 12:51:58
337848,364443,0.04235410690307617,1118,35239.71415409783,1613637698,2406305397,2020-09-29 12:51:59
337848,364443,0.1843581199645996,1964,72735.73094055073,536342,6336517795,2020-09-29 12:51:59
337848,364443,0.0708470344543457,696,36194.949759217845,1406943552,3921108578,2020-09-29 12:52:00
337848,364443,0.11609673500061035,1030,37889.393111442085,2104779662,4952901607,2020-09-29 12:52:03
337848,364443,0.04019308090209961,717,19500.31600525524,2093558049,4913417451,2020-09-29 12:52:03
337848,364443,0.03882408142089844,633,20790.478188505538,4437701342,269318458,2020-09-29 12:52:03
337848,364443,0.349473237991333,1634,71846.3371136709,1605869357,274800111,2020-09-29 12:52:04
337848,364443,0.07836723327636719,623,20383.406758944115,4032758777,1519388348,2020-09-29 12:52:07
337848,364443,0.41047167778015137,1748,100751.82487099386,276264087,685514187,2020-09-29 12:52:07
337848,364443,0.04044914245605469,621,20608.652409558956,33974753,2269932450,2020-09-29 12:52:07
337848,364443,0.2161269187927246,1621,60622.43739486363,343502474,289709251,2020-09-29 12:52:08
337848,364443,0.03870391845703125,695,25817.051821708857,2958162755,6071674251,2020-09-29 12:52:08
337848,364443,0.062047481536865234,503,24514.579524635545,419975729,4429148919,2020-09-29 12:52:09
337848,364443,0.03489041328430176,570,20533.45370979135,6222610987,316634169,2020-09-29 12:52:10
337848,364443,0.11825799942016602,1890,57633.280077127834,442568107,549670990,2020-09-29 12:52:10
337848,364443,0.05058646202087402,774,23295.7560165056,302012696,5241612208,2020-09-29 12:52:11
337848,364443,0.12885594367980957,1870,50100.394427678104,4041476537,6299810431,2020-09-29 12:52:11
337848,364443,0.3743629455566406,1372,78242.65551863586,6175216125,1235742615,2020-09-29 12:52:12
337848,364443,0.21793031692504883,1400,77495.75299841743,5546346270,1444315897,2020-09-29 12:52:14
337848,364443,0.166701078414917,1915,59971.521311289325,311944242,1861339651,2020-09-29 12:52:14
337848,364443,0.3743743896484375,2179,67634.03376370482,266559873,3666472523,2020-09-29 12:52:14
337848,364443,0.13824224472045898,1090,41779.8799413,1173004276,1613429808,2020-09-29 12:52:15
337848,364443,0.10993289947509766,1023,42042.86211678778,391524182,975150682,2020-09-29 12:52:15
337848,364443,0.3445911407470703,2123,63294.140413802,157438058,285903654,2020-09-29 12:52:15
337848,364443,0.3002336025238037,1921,57635.24772632061,2238391865,463237307,2020-09-29 12:52:15
337848,364443,0.15867066383361816,1669,59166.10328115522,296255564,314623681,2020-09-29 12:52:16
337848,364443,0.1591331958770752,1871,61879.5201303356,5792700992,260044922,2020-09-29 12:52:16
337848,364443,0.10570478439331055,665,25470.981517268356,2282181613,698792905,2020-09-29 12:52:18
337848,364443,0.4840059280395508,2224,77007.82514268982,2316895844,352948293,2020-09-29 12:52:19
337848,364443,0.037935733795166016,709,21101.85798320168,271372812,672169005,2020-09-29 12:52:19
337848,364443,0.10438108444213867,1068,30947.303472883174,104592027,1161464086,2020-09-29 12:52:19
337848,364443,0.12363719940185547,1876,75772.49927544965,2457401587,370449319,2020-09-29 12:52:20
337848,364443,0.13758397102355957,1055,38502.12400472111,3220201161,505114808,2020-09-29 12:52:21
337848,364443,0.1476268768310547,1255,40239.54568571014,2673004864,4046134912,2020-09-29 12:52:21
337848,364443,0.11871671676635742,1106,45514.80894012104,1861339706,319156937,2020-09-29 12:52:21
337848,364443,0.2162322998046875,1243,68025.59589883035,6090942753,3123218898,2020-09-29 12:52:22
337848,364443,0.05825066566467285,404,18819.298958642496,264995182,1196023778,2020-09-29 12:52:22
337848,364443,0.19252920150756836,1504,46154.952523397435,270701866,2299522940,2020-09-29 12:52:22
337848,364443,0.11714816093444824,955,31959.257249035873,157401728,4982244071,2020-09-29 12:52:22
337848,364443,0.06766152381896973,1059,26854.12918609521,2496622810,5320796832,2020-09-29 12:52:22
337848,364443,0.042415618896484375,525,17598.20386344266,300902799,664508740,2020-09-29 12:52:23
337848,364443,0.13928747177124023,2138,66944.93832985935,4939264622,321958181,2020-09-29 12:52:23
337848,364443,0.05290555953979492,454,21604.382968242648,354430798,267665185,2020-09-29 12:52:24
337848,364443,0.0669550895690918,1126,40705.485758683244,6127047607,667001071,2020-09-29 12:52:24
337848,364443,0.1172342300415039,1596,55028.34462567798,276520816,4089675324,2020-09-29 12:52:24
337848,364443,0.07521772384643555,1671,56082.60660667062,36161793,5087463327,2020-09-29 12:52:25
337848,364443,0.07556676864624023,1154,38910.920812724864,59861783,6321137358,2020-09-29 12:52:26
337848,364443,0.17779183387756348,1611,60768.8020828174,2300037107,4553076820,2020-09-29 12:52:26
337848,364443,0.09611868858337402,760,32016.42921202751,1501104784,5084652050,2020-09-29 12:52:26
337848,364443,0.17784690856933594,1756,46809.654631017605,733220967,1216065395,2020-09-29 12:52:27
337848,364443,0.11380743980407715,1258,54749.21737433816,1607339900,155472760,2020-09-29 12:52:29
337848,364443,0.06109809875488281,732,34031.123208638106,1558255563,360020288,2020-09-29 12:52:29
337848,364443,0.0709228515625,927,37889.295656281625,307939029,259818810,2020-09-29 12:52:29
337848,364443,0.16532135009765625,1645,71436.68000952282,1709220921,4801343560,2020-09-29 12:52:30
337848,364443,0.32097744941711426,1924,56123.27207079427,293360398,558692797,2020-09-29 12:52:30
337848,364443,0.04752182960510254,204,13578.266474020198,50011074,791071618,2020-09-29 12:52:30
337848,364443,0.22556138038635254,1284,46614.68386999192,130321032,382220331,2020-09-29 12:52:32
337848,364443,0.09392476081848145,848,34248.617101327196,6104093139,1235715326,2020-09-29 12:52:32
337848,364443,0.06414198875427246,686,36618.425557327406,1991370672,359167910,2020-09-29 12:52:32
337848,364443,0.11864614486694336,1694,53276.572643100946,2472247520,6297356245,2020-09-29 12:52:33
337848,364443,0.2997734546661377,2146,75870.41611784554,330159440,5635916361,2020-09-29 12:52:35
337848,364443,0.13964033126831055,1672,71173.56256942207,2051253516,3952451392,2020-09-29 12:52:35
337848,364443,0.1320202350616455,1812,63176.36803573952,289049677,456215455,2020-09-29 12:52:35
337848,364443,0.18469619750976562,1891,75157.88680323753,481032212,5443928084,2020-09-29 12:52:36
337848,364443,0.29983997344970703,2119,89737.46328877349,1944984839,5483356335,2020-09-29 12:52:36
337848,364443,0.06930899620056152,1310,37294.70476208809,443704853,4931580143,2020-09-29 12:52:37
337848,364443,0.06716465950012207,1124,40173.57517761418,4425636232,33990018,2020-09-29 12:52:37
337848,364443,0.10470890998840332,1737,57233.799203545306,427558652,33983206,2020-09-29 12:52:39
337848,364443,0.09159183502197266,939,27504.824863829508,4040541469,5378337821,2020-09-29 12:52:41
337848,364443,0.05210447311401367,386,17710.972428088884,291574136,290043470,2020-09-29 12:52:41
337848,364443,0.06958556175231934,564,18896.294952610013,4540282220,270261764,2020-09-29 12:52:41
337848,364443,0.24075841903686523,1429,51738.58069226358,1521938543,1189393704,2020-09-29 12:52:41
337848,364443,0.12314271926879883,1095,39545.845207113016,567600470,493580027,2020-09-29 12:52:41
337848,364443,0.22405743598937988,1594,58870.315120992156,4760638888,6146487450,2020-09-29 12:52:42
337848,364443,0.05300021171569824,551,12346.254333520785,5007502150,108008506,2020-09-29 12:52:42
337848,364443,0.16443586349487305,2108,65778.4193581879,1492542289,1538747751,2020-09-29 12:52:44
337848,364443,0.3656954765319824,1366,74214.29154063454,428873258,960867773,2020-09-29 12:52:44
337848,364443,0.189131498336792,1454,53311.071338711605,316633541,918951958,2020-09-29 12:52:44
337848,364443,0.16937971115112305,1903,57674.066812047946,467163655,303284264,2020-09-29 12:52:45
337848,364443,0.0709233283996582,595,15116.040757496077,270705301,902759538,2020-09-29 12:52:45
337848,364443,0.15394973754882812,2210,67278.16063140781,674135776,2450993187,2020-09-29 12:52:46
337848,364443,0.0689694881439209,1039,28903.827304619124,2720665996,4037239037,2020-09-29 12:52:47
337848,364443,0.22443675994873047,3127,96429.65592410749,4816553438,349904738,2020-09-29 12:52:47
337848,364443,0.03786039352416992,849,29530.513933052018,419162401,559510719,2020-09-29 12:52:47
337848,364443,0.06653642654418945,976,31940.316020681366,454150497,2077449506,2020-09-29 12:52:48
337848,364443,0.17039775848388672,1117,37037.977681489436,1267436287,2452990591,2020-09-29 12:52:48
337848,364443,0.09992647171020508,1354,41334.506614151695,3880904761,290270581,2020-09-29 12:52:48
337848,364443,0.049060821533203125,1135,32892.55824298132,282723338,4917757112,2020-09-29 12:52:48
337848,364443,0.05917072296142578,461,10361.709440951337,5025735377,1383038811,2020-09-29 12:52:49
337848,364443,0.11539626121520996,1703,54772.77832040359,656714262,3258956899,2020-09-29 12:52:49
337848,364443,0.34647488594055176,2328,62589.86609014144,257103539,3927776678,2020-09-29 12:52:50
337848,364443,0.1398789882659912,1969,61653.4859573845,5212119373,458833189,2020-09-29 12:52:50
337848,364443,0.05318331718444824,778,23182.647627804807,267141178,1374255740,2020-09-29 12:52:51
337848,364443,0.20716238021850586,2072,70413.16699419766,851171378,2550332349,2020-09-29 12:52:51
337848,364443,0.20877432823181152,1010,39287.13889468525,1538781757,618047779,2020-09-29 12:52:52
337848,364443,0.26105618476867676,1858,75357.51689820287,1500001706,1688853516,2020-09-29 12:52:53
337848,364443,0.034310102462768555,275,5675.1810207174885,4895494752,4033097763,2020-09-29 12:52:53
337848,364443,0.15625452995300293,1443,61079.49497689282,2490141400,3674574816,2020-09-29 12:52:53
337848,364443,0.04325127601623535,400,14895.470883688447,1520263064,4253393392,2020-09-29 12:52:53
337848,364443,0.11382126808166504,1458,45183.98737521883,2106009117,442547009,2020-09-29 12:52:54
337848,364443,0.2584242820739746,1380,70114.33781851738,1538746976,5460157232,2020-09-29 12:52:55
337848,364443,0.17612457275390625,1737,70081.27657351486,2078703754,4441167516,2020-09-29 12:52:56
337848,364443,0.22104096412658691,1319,55897.91868166833,254980447,1199991475,2020-09-29 12:52:57
337848,364443,0.12674713134765625,1227,57087.857666256925,1170212991,1655820095,2020-09-29 12:52:57
337848,364443,0.06162261962890625,679,15585.870973460353,2186318970,264130394,2020-09-29 12:52:57
337848,364443,0.22111105918884277,1344,43956.299160735725,266649075,2229567599,2020-09-29 12:52:57
337848,364443,0.474027156829834,2245,107051.00108244923,25695258,4082804881,2020-09-29 12:52:58
337848,364443,0.08044219017028809,1696,59691.16811446811,393129351,2434228150,2020-09-29 12:52:58
337848,364443,0.10837078094482422,1200,42277.052066018834,5745868085,767553449,2020-09-29 12:52:59
337848,364443,0.019981861114501953,339,14087.247597053172,2741682501,4879894564,2020-09-29 12:52:59
337848,364443,0.023718833923339844,235,9337.044693132057,1365351805,318113700,2020-09-29 12:52:59
337848,364443,0.25151920318603516,2125,58787.17196286527,301413987,4957289083,2020-09-29 12:53:00
337848,364443,0.3590540885925293,2394,85099.0742041554,278064914,381952614,2020-09-29 12:53:02
337848,364443,0.19736099243164062,1741,54812.085979468255,261649724,3698987375,2020-09-29 12:53:02
337848,364443,0.07068824768066406,819,32080.364005894502,5816411276,5223219003,2020-09-29 12:53:04
337848,364443,0.25040340423583984,1960,81689.29844032327,1392231061,25694050,2020-09-29 12:53:06
337848,364443,0.18877482414245605,1250,46929.91555846058,1262540697,336038425,2020-09-29 12:53:06
337848,364443,0.18456053733825684,1419,53024.4804686394,1564416632,303288048,2020-09-29 12:53:06
337848,364443,0.048356056213378906,205,8503.167756148847,1726292007,294945412,2020-09-29 12:53:06
337848,364443,0.05376076698303223,901,23560.117629068835,3446998097,1866359602,2020-09-29 12:53:08
337848,364443,0.09315180778503418,1380,44617.67819207888,2077917194,5325310190,2020-09-29 12:53:08
337848,364443,0.239213228225708,2484,84763.82177878421,273852810,614607263,2020-09-29 12:53:09
337848,364443,0.49268198013305664,1639,61757.17031524724,330644860,446718935,2020-09-29 12:53:10
337848,364443,0.03892254829406738,790,26643.101939753065,4594365441,3977650766,2020-09-29 12:53:10
337848,364443,0.21451044082641602,2236,76821.78874071722,370437059,1530722321,2020-09-29 12:53:11
337848,364443,0.0939943790435791,1840,72605.54611197498,339465410,674135844,2020-09-29 12:53:11
337848,364443,0.09530854225158691,1158,41712.963418567786,2470829176,2425505484,2020-09-29 12:53:11
337848,364443,0.16495633125305176,1681,71233.35412838655,266856566,2470508013,2020-09-29 12:53:11
337848,364443,0.27138781547546387,1747,49870.86651996097,4032665016,845107464,2020-09-29 12:53:12
337848,364443,0.08905744552612305,756,24023.302042643947,255745888,2225982146,2020-09-29 12:53:12
337848,364443,0.16685795783996582,1801,63378.797232381396,2312008504,839726997,2020-09-29 12:53:12
337848,364443,0.17790842056274414,1897,84761.07527980724,2493978309,960867822,2020-09-29 12:53:13
337848,364443,0.25638580322265625,2464,71527.45603581658,108378028,452500052,2020-09-29 12:53:14
337848,364443,0.09516692161560059,1558,49980.00760387411,3878437790,3654799821,2020-09-29 12:53:14
337848,364443,0.05585479736328125,91,3390.5705960518367,1301157302,2607922237,2020-09-29 12:53:15
337848,364443,0.11268162727355957,1127,43356.531860275754,827320801,281302366,2020-09-29 12:53:15
337848,364443,0.15068721771240234,1544,49796.318957949225,292300201,263743912,2020-09-29 12:53:16
337848,364443,0.22421503067016602,1313,48809.48968683844,2438071096,347462410,2020-09-29 12:53:17
337848,364443,0.1746501922607422,1066,37724.920866587636,2958176650,448204541,2020-09-29 12:53:17
337848,364443,0.1348283290863037,746,40669.96634740253,418973963,304067768,2020-09-29 12:53:17
337848,364443,0.05391716957092285,860,23921.08532370073,272477402,2278368053,2020-09-29 12:53:17
337848,364443,0.3037233352661133,1674,74060.07313629868,1195765364,5775234970,2020-09-29 12:53:18
337848,364443,0.13617181777954102,1095,57471.08035888206,309587434,420836235,2020-09-29 12:53:19
337848,364443,0.14900588989257812,1442,69764.77493138808,473655558,10705238,2020-09-29 12:53:19
337848,364443,0.15836262702941895,1275,37770.47188869353,5006487857,475989843,2020-09-29 12:53:20
337848,364443,0.04587149620056152,595,29110.536065510012,4425648336,347616925,2020-09-29 12:53:21
337848,364443,0.06390905380249023,770,28650.98739166468,2077926181,5262441871,2020-09-29 12:53:21
337848,364443,0.15889906883239746,1441,51127.88326117266,309627595,6266805586,2020-09-29 12:53:22
337848,364443,0.13523077964782715,875,38713.55381053052,704353994,304913528,2020-09-29 12:53:22
337848,364443,0.19992589950561523,1058,37312.08169648518,269914462,2504244320,2020-09-29 12:53:23
337848,364443,0.27791261672973633,2045,62698.009983477525,4366867120,107856150,2020-09-29 12:53:23
337848,364443,0.09185934066772461,761,28395.620330173588,1533235690,3615144586,2020-09-29 12:53:24
337848,364443,0.05179429054260254,438,11265.843906253289,294848290,1759537085,2020-09-29 12:53:25
337848,364443,0.24048066139221191,1490,56660.73191896403,5233448042,1564404064,2020-09-29 12:53:26
337848,364443,0.14743518829345703,1511,63166.363628301566,946791872,895884671,2020-09-29 12:53:27
337848,364443,0.07377743721008301,754,33824.70586259689,330644888,2533989294,2020-09-29 12:53:28
337848,364443,0.06933808326721191,803,37958.27769119158,603799262,340265664,2020-09-29 12:53:28
337848,364443,0.13723254203796387,1792,57930.713350122816,447864082,560975801,2020-09-29 12:53:28
337848,364443,0.11361050605773926,753,35395.182269615325,1537298686,610911520,2020-09-29 12:53:29
337848,364443,0.07440853118896484,349,8577.254397032473,2198046738,1505212459,2020-09-29 12:53:29
337848,364443,0.10567402839660645,1222,34417.20983639644,359969870,4019843762,2020-09-29 12:53:30
337848,364443,0.09361433982849121,1382,40528.50294858224,4604708620,269077505,2020-09-29 12:53:31
337848,364443,0.0969541072845459,1257,59370.015508855504,265571185,1538837513,2020-09-29 12:53:32
337848,364443,0.18830609321594238,1812,64779.357923352174,104750807,336283970,2020-09-29 12:53:32
337848,364443,0.057645559310913086,519,22658.763729764996,290363270,4427585697,2020-09-29 12:53:34
337848,364443,0.1424880027770996,1273,56270.57066597259,276643333,1312704313,2020-09-29 12:53:36
337848,364443,0.04011034965515137,472,14617.461636687483,274802942,270691876,2020-09-29 12:53:36
337848,364443,0.12852978706359863,902,33672.82439844366,4047716758,263685354,2020-09-29 12:53:36
337848,364443,0.09480166435241699,985,22006.460645600055,1393405157,1324645777,2020-09-29 12:53:36
337848,364443,0.08485579490661621,722,33167.023918446306,997548932,130321193,2020-09-29 12:53:37
337848,364443,0.057682037353515625,713,22765.447653303225,2473369535,317434985,2020-09-29 12:53:37
337848,364443,0.181610107421875,837,49435.5833608484,419403252,6190895587,2020-09-29 12:53:37
337848,364443,0.03694748878479004,129,2514.366416518286,631756191,393956881,2020-09-29 12:53:37
337848,364443,0.16298413276672363,1354,51705.22555573564,338247917,1955727970,2020-09-29 12:53:38
337848,364443,0.0495295524597168,266,11138.935878051301,418973882,968101393,2020-09-29 12:53:38
337848,364443,0.1844189167022705,2794,87115.50335186471,285903820,319443841,2020-09-29 12:53:39
337848,364443,0.11342430114746094,1416,57431.37714273472,2235415604,661117047,2020-09-29 12:53:39
337848,364443,0.057517290115356445,553,26897.366009066653,2948431323,3437713179,2020-09-29 12:53:39
337848,364443,0.14339041709899902,1749,63215.73353489676,2299553097,298790608,2020-09-29 12:53:40
337848,364443,0.06308388710021973,875,27388.979115156657,274120925,2033176541,2020-09-29 12:53:40
337848,364443,0.075714111328125,796,37812.46558708859,316840868,271330973,2020-09-29 12:53:40
337848,364443,0.06333494186401367,871,47534.78400481162,470557,1393946867,2020-09-29 12:53:41
337848,364443,0.08811569213867188,1475,43122.58506281783,1536700558,2441524382,2020-09-29 12:53:41
337848,364443,0.304948091506958,1917,68929.63704118069,679063912,2472899555,2020-09-29 12:53:43
337848,364443,0.3846273422241211,2477,81666.24489179802,303794221,2887801743,2020-09-29 12:53:43
337848,364443,0.1410989761352539,1153,48728.19115325338,4427516944,313297836,2020-09-29 12:53:43
337848,364443,0.22894597053527832,475,13927.97033793352,4097819125,699530415,2020-09-29 12:53:45
337848,364443,0.1571202278137207,1007,30546.417469649266,295289755,1613429742,2020-09-29 12:53:46
337848,364443,0.06239581108093262,1387,41365.486995511936,1598221952,306016357,2020-09-29 12:53:46
337848,364443,0.07271265983581543,689,25979.147584760332,1615591001,4677257236,2020-09-29 12:53:49
337848,364443,0.19541668891906738,1240,47935.63066180882,2422637968,301414017,2020-09-29 12:53:51
337848,364443,0.40384745597839355,1701,73303.78222114274,1301830417,4959458364,2020-09-29 12:53:51
337848,364443,0.07179546356201172,584,18939.623456941015,2247027680,343230293,2020-09-29 12:53:51
337848,364443,0.23807525634765625,1550,58386.37576669064,4504862276,36162431,2020-09-29 12:53:53
337848,364443,0.020687341690063477,378,10023.648060787065,5433463539,1520395048,2020-09-29 12:53:53
337848,364443,0.3234574794769287,2080,89206.87239526234,291866466,755802654,2020-09-29 12:53:54
337848,364443,0.12016987800598145,932,39412.69262840368,3923760702,427494411,2020-09-29 12:53:54
337848,364443,0.040403127670288086,754,25723.513415699614,292088238,4796501733,2020-09-29 12:53:54
337848,364443,0.06776142120361328,1280,62251.493918073684,5078520111,4040608202,2020-09-29 12:53:54
337848,364443,0.08702969551086426,889,41758.23007743833,1365407186,345305808,2020-09-29 12:53:54
337848,364443,0.10255789756774902,1485,53448.594848449866,4500698739,890824271,2020-09-29 12:53:55
337848,364443,0.23766112327575684,1226,44287.08294431554,1561604474,921503425,2020-09-29 12:53:55
337848,364443,0.08263993263244629,739,25843.832168848974,83758889,5021850180,2020-09-29 12:53:56
337848,364443,0.027504920959472656,422,13737.753502745525,6255629669,4051469901,2020-09-29 12:53:56
337848,364443,0.04970526695251465,393,20432.416834599637,301192526,2032264718,2020-09-29 12:53:56
337848,364443,0.13454866409301758,1259,39227.160081234324,937154648,1654313433,2020-09-29 12:53:56
337848,364443,0.3077232837677002,2125,102995.23472446375,2472899802,457505254,2020-09-29 12:53:58
337848,364443,0.02774500846862793,469,12444.741777852341,279871597,5906882799,2020-09-29 12:53:58
337848,364443,0.2131490707397461,1369,53198.45832618968,340425287,443692307,2020-09-29 12:54:00
337848,364443,0.06367158889770508,1639,47982.08218541276,2076746609,1270432931,2020-09-29 12:54:00
337848,364443,0.06663084030151367,935,24905.711245261307,104583799,264124200,2020-09-29 12:54:00
337848,364443,0.090423583984375,1205,47655.78880253922,5274344739,267966673,2020-09-29 12:54:00
337848,364443,0.09700393676757812,2041,61025.52670884301,5734749369,2803014619,2020-09-29 12:54:00
337848,364443,0.22848296165466309,1252,44701.95509910802,833673893,2402860265,2020-09-29 12:54:01
337848,364443,0.09012627601623535,1747,54466.4752172656,312780339,33982584,2020-09-29 12:54:01
337848,364443,0.05864310264587402,796,20956.029450634207,119368867,339387985,2020-09-29 12:54:02
337848,364443,0.24782204627990723,1609,60944.45856188911,1613574507,325155256,2020-09-29 12:54:02
337848,364443,0.05048370361328125,386,11648.525430246733,258416535,767433558,2020-09-29 12:54:02
337848,364443,0.04820966720581055,1156,37299.558428833734,5565071813,369781470,2020-09-29 12:54:03
337848,364443,0.10939764976501465,1084,43527.301552641395,260745925,1557692087,2020-09-29 12:54:03
337848,364443,0.024180173873901367,220,5824.943724572259,5745868080,271344664,2020-09-29 12:54:04
337848,364443,0.15813660621643066,1356,46699.816370950175,431252336,2959980896,2020-09-29 12:54:04
337848,364443,0.2668938636779785,1587,47181.884069607506,1551882298,369813554,2020-09-29 12:54:04
337848,364443,0.2810494899749756,2121,88738.00137953728,1422601246,2357030682,2020-09-29 12:54:05
337848,364443,0.18689465522766113,1714,61550.98244814569,4328027035,3051393115,2020-09-29 12:54:05
337848,364443,0.37027478218078613,1154,60455.26169400085,2032397849,290363261,2020-09-29 12:54:06
