number_of_nodes,number_of_edges,time,number_of_path_edges,distance_m,start_id,end_id,datetime
29699102,31187074,11.976871490478516,5256,369148.4984661293,3047981054,2481824346,2020-09-27 20:45:29
29699102,31187074,4.28766655921936,4960,338385.1306783379,2404119973,60908551,2020-09-27 20:45:38
29699102,31187074,15.406407594680786,4785,437944.0440468427,7271700556,301745251,2020-09-27 20:45:54
29699102,31187074,7.714201927185059,5062,326494.6624734658,3219510240,1444974147,2020-09-27 20:47:32
29699102,31187074,12.035138845443726,4726,391034.1167120777,2661380663,529073851,2020-09-27 20:47:44
29699102,31187074,2.080251693725586,2901,270379.4226871363,259685778,258828041,2020-09-27 20:47:46
29699102,31187074,23.150097370147705,8374,666487.6770326103,7506492830,2691024375,2020-09-27 20:51:06
29699102,31187074,8.541824102401733,4463,472639.56156051054,2631594275,1828398771,2020-09-27 20:51:21
29699102,31187074,6.892658948898315,4894,421474.03690234333,496575,1638410998,2020-09-27 20:51:33
29699102,31187074,8.047423839569092,5155,446234.1514733317,7306218593,6871735084,2020-09-27 20:55:50
29699102,31187074,4.974776983261108,3863,214074.2663741161,1824644941,2267376767,2020-09-27 20:58:39
29699102,31187074,22.47745180130005,8024,568954.3051435376,319861844,277572767,2020-09-27 20:59:01
29699102,31187074,2.544858455657959,2588,168849.2223611395,292707393,1135761406,2020-09-27 20:59:04
29699102,31187074,25.96471118927002,8268,583769.959904589,918951940,1991674347,2020-09-27 20:59:32
29699102,31187074,9.576732635498047,3494,292116.7334007459,260021570,373825236,2020-09-27 20:59:45
29699102,31187074,1.8055596351623535,1803,45934.73855175007,126506395,4415122293,2020-09-27 21:04:24
29699102,31187074,31.69719362258911,7836,753484.4362282093,266799950,248912041,2020-09-27 21:04:56
29699102,31187074,20.883601665496826,8148,402508.6721820243,287955051,4461754642,2020-09-27 21:05:19
29699102,31187074,12.146533250808716,10834,607068.6993796158,2305582391,848733163,2020-09-27 21:09:56
29699102,31187074,3.235145092010498,1871,110062.79266542717,1806167877,2889722897,2020-09-27 21:10:00
29699102,31187074,30.969208240509033,6132,519498.21424734645,2740458508,412407622,2020-09-27 21:10:31
29699102,31187074,5.351170063018799,3399,321071.902511152,3105806936,34810672,2020-09-27 21:10:36
29699102,31187074,22.556774139404297,8065,669493.0472346399,2804195019,566357875,2020-09-27 21:11:01
29699102,31187074,28.29533815383911,7854,568722.1536581253,1968739717,2497086728,2020-09-27 21:11:44
29699102,31187074,31.61280345916748,8295,797706.3137696045,2562263636,6765682662,2020-09-27 21:12:15
29699102,31187074,7.617155313491821,4665,273554.7077036408,1638351984,2590568278,2020-09-27 21:13:43
29699102,31187074,2.370878219604492,1886,100047.43022647654,2441945375,1725511413,2020-09-27 21:13:45
29699102,31187074,10.212404727935791,7005,447422.78321547405,2106103214,2453133156,2020-09-27 21:15:35
29699102,31187074,16.71582841873169,6288,473010.17121829395,241950617,3354055302,2020-09-27 21:15:51
29699102,31187074,4.27204966545105,4795,275745.43702566955,5320790316,7633537831,2020-09-27 21:15:57
29699102,31187074,32.821205139160156,7933,720799.0956461199,2542916325,476564131,2020-09-27 21:16:36
29699102,31187074,23.128082990646362,7185,595164.8326108153,1621661006,5538237974,2020-09-27 21:17:03
29699102,31187074,9.12452507019043,5097,346579.0769656174,1067611825,2498151716,2020-09-27 21:17:12
29699102,31187074,5.826394557952881,2876,237712.67300752283,1434677280,1104277836,2020-09-27 21:18:36
29699102,31187074,21.468775510787964,8142,566976.0401568076,874215830,681798463,2020-09-27 21:19:01
29699102,31187074,10.0199294090271,7999,350057.0694122827,3861407950,5531560724,2020-09-27 21:19:14
29699102,31187074,2.729785442352295,3689,207004.4965610489,2523507081,1125310237,2020-09-27 21:19:25
29699102,31187074,4.935906648635864,3559,264670.3378772449,330861502,2547488059,2020-09-27 21:20:51
29699102,31187074,2.65251088142395,2480,96780.71562484508,1234700784,2908550376,2020-09-27 21:22:16
29699102,31187074,18.119408130645752,7140,551105.093343205,266778810,3068095991,2020-09-27 21:22:34
29699102,31187074,8.218603610992432,6026,301197.1391862121,2635935763,2106964156,2020-09-27 21:22:45
29699102,31187074,17.35865354537964,4428,403089.93810481724,7043112996,3720438061,2020-09-27 21:27:19
29699102,31187074,11.20352292060852,5962,518880.92099332495,2395326735,5777542991,2020-09-27 21:28:55
29699102,31187074,12.190768718719482,6905,495524.34162139334,1359288837,1349620867,2020-09-27 21:29:18
29699102,31187074,34.91936779022217,8900,698047.1250780502,245561882,7172684526,2020-09-27 21:31:22
29699102,31187074,15.949555158615112,7351,499404.30164830625,5470701706,6138817791,2020-09-27 21:31:41
29699102,31187074,20.6889226436615,7987,579890.3919450886,6235025316,309025379,2020-09-27 21:36:24
29699102,31187074,3.7030909061431885,3756,174962.44182875907,4600265582,2709636950,2020-09-27 21:43:46
29699102,31187074,3.493558406829834,3914,285052.2835280201,1327205736,2200178298,2020-09-27 21:43:52
29699102,31187074,22.537785291671753,9190,790116.7747278494,298675471,5159797453,2020-09-27 21:47:13
29699102,31187074,12.488572835922241,6246,421036.8486485814,442391225,3739491946,2020-09-27 21:48:52
29699102,31187074,30.365827083587646,9022,769217.3484796548,597694868,277580279,2020-09-27 21:49:37
29699102,31187074,9.972360610961914,7520,484064.6313909859,1582100789,7265645271,2020-09-27 21:49:47
29699102,31187074,23.445339679718018,7921,706779.4411291762,3896178263,61727050,2020-09-27 21:50:13
29699102,31187074,56.13526391983032,12940,1102703.7542904518,201226796,3827173744,2020-09-27 21:51:11
29699102,31187074,7.629210948944092,3220,267322.3872352402,613003642,291291726,2020-09-27 21:52:50
29699102,31187074,12.963897705078125,4047,333458.6366622047,320492519,31195748,2020-09-27 21:54:38
29699102,31187074,13.248779773712158,9436,680147.4420626771,4829150919,1125305311,2020-09-27 21:54:51
29699102,31187074,2.108513116836548,3734,189582.8159576817,6904260066,7801747884,2020-09-27 21:54:54
29699102,31187074,2.351905345916748,2748,136594.6940562036,3221615433,3266207421,2020-09-27 21:57:51
29699102,31187074,14.822686195373535,7468,560638.9073865297,277905145,7091741347,2020-09-27 21:58:07
29699102,31187074,3.1297006607055664,3013,162036.1220802289,1025223743,2168156239,2020-09-27 21:59:43
29699102,31187074,14.866749286651611,3905,332644.97969568614,2839335327,1270316234,2020-09-27 22:00:09
29699102,31187074,29.727632522583008,8017,603210.2427616414,4556223282,4813878335,2020-09-27 22:02:10
29699102,31187074,2.2908968925476074,1471,102507.70877321366,343901548,2767525102,2020-09-27 22:02:13
29699102,31187074,10.372213363647461,6649,386197.1141676249,268283893,461018719,2020-09-27 22:02:23
29699102,31187074,30.148780822753906,6314,566953.0754560604,4253166457,2304028865,2020-09-27 22:04:20
29699102,31187074,26.401434421539307,6948,478914.7196046113,335818389,4244096703,2020-09-27 22:06:11
29699102,31187074,6.8467772006988525,5753,287480.7892933203,1844240754,1429006500,2020-09-27 22:10:34
29699102,31187074,8.746256351470947,3776,254365.33344393657,312692930,4378378499,2020-09-27 22:12:20
29699102,31187074,8.603134155273438,7492,782960.2169822253,1974217135,3028463796,2020-09-27 22:12:31
29699102,31187074,26.03396224975586,7676,571052.4001265003,4056400298,1304833452,2020-09-27 22:13:01
29699102,31187074,4.875479459762573,6681,328996.4822238187,7627057362,1600402138,2020-09-27 22:13:05
29699102,31187074,13.655987024307251,5991,531148.0385954663,621412268,267028591,2020-09-27 22:13:20
29699102,31187074,1.6585640907287598,4934,420492.45715318224,7093393698,262544889,2020-09-27 22:13:22
29699102,31187074,17.518798351287842,6677,649443.278733385,2812721958,979263084,2020-09-27 22:18:08
29699102,31187074,12.965575933456421,6313,394596.1724800968,410206913,4870334671,2020-09-27 22:18:21
